order_id,customer_id,product_id,jumlah,harga_satuan,status,waktu_beli,waktu_masuk
T01178,C093,P20,3,430000,bayar,2026-03-02 15:37:35,2026-03-02 15:37:46
T01179,C034,P17,2,165000, kirim ,2026-03-02 12:16:47,2026-03-02 12:18:59
T01180,C008,P18,1,165750, kirim ,2026-03-02 14:30:21,2026-03-02 14:30:52
T01181,C014,P17,1,156750, kirim ,2026-03-02 13:43:39,2026-03-02 13:44:07
T01182,C032,P06,2,189000, Bayar,2026-03-02 11:20:08,2026-03-02 11:20:30
T01183,C097,P03,1,36100, kirim ,2026-03-02 12:10:15,2026-03-02 12:19:38
T01184,C019,P09,1,320000,kirim,2026-03-02 13:10:19,2026-03-02 13:10:22
T01185,C040,P10,1,213750, Bayar,2026-03-02 10:47:28,2026-03-02 11:05:10
T01186,C082,P05,1,75000, Bayar,2026-03-02 09:20:01,2026-03-02 09:20:56
T01186,C082,P05,1,75000, Bayar,2026-03-02 09:20:01,2026-03-02 09:20:56
T01187,C080,P12,2,1125000,BAYAR ,2026-03-02 14:33:50,2026-03-02 14:34:24
T01188,C068,P17,0,123750,KIRIM,2026-03-02 11:24:27,2026-03-02 11:24:59
T01189,C094,P10,2,285000, Bayar,2026-03-02 09:52:44,2026-03-02 09:53:02
T01190,C068,P01,2,32000,KIRIM,2026-03-02 15:38:44,2026-03-02 15:39:37
T01191,C069,P04,2,21000,bayar,2026-03-02 10:59:57,2026-03-02 11:00:15
T01192,C084,P08,2,549000, kirim ,2026-03-02 10:19:50,2026-03-02 10:20:02
T01193,C094,P20,2,430000,kirim,2026-03-02 10:25:08,2026-03-02 10:25:14
T01194,C013,P08,1,549000, Bayar,2026-03-02 10:13:13,2026-03-02 10:13:51
T01195,C070,P16,1,93750, Bayar,2026-03-02 09:03:34,2026-03-02 09:04:05
T01196,C076,P04,2,15750,kirim,2026-03-02 14:33:12,2026-03-02 14:47:28
T01197,C066,P09,1,304000, Bayar,2026-03-02 12:29:01,2026-03-02 12:29:23
T01198,C015,P09,3,320000,pending,2026-03-02 14:10:11,2026-03-02 14:10:31
T01199,C057,P06,1,189000,BAYAR ,2026-03-02 08:35:48,2026-03-02 08:36:32
T01200,C061,P07,1,251750, kirim ,2026-03-02 10:47:46,2026-03-02 10:48:07
T01201,C021,P11,1,720000,KIRIM,2026-03-02 09:25:24,2026-03-02 09:25:50
T01202,C034,P20,1,408500, Bayar,2026-03-02 15:10:45,2026-03-02 15:11:32
T01203,C073,P12,1,1062500,bayar,2026-03-02 15:32:52,2026-03-02 15:33:21
T01204,C099,P14,1,310000,batal,2026-03-02 11:13:07,2026-03-02 11:13:16
T01205,C072,P12,1,1250000,BAYAR ,2026-03-02 08:12:55,2026-03-02 08:13:46
T01206,C062,P09,3,240000,bayar,2026-03-02 08:58:20,2026-03-02 08:58:31
T01207,C008,P16,1,112500, Bayar,2026-03-02 10:16:26,2026-03-02 10:17:05
T01208,C100,P10,2,285000,BAYAR ,2026-03-02 09:00:38,2026-03-02 09:01:26
T01209,C098,P18,1,185250,bayar,2026-03-02 08:48:03,2026-03-02 08:48:24
T01210,C028,P11,1,540000,BAYAR ,2026-03-02 15:46:05,2026-03-02 15:46:55
T01211,C083,P09,1,272000,Bayar,2026-03-02 10:19:27,2026-03-02 10:19:29
T01212,C005,P02,3,70200,Bayar,2026-03-02 12:39:45,2026-03-02 12:40:22
T01213,C100,P03,1,38000,batal,2026-03-02 14:41:05,2026-03-02 14:41:11
T01214,C036,P07,1,265000, Bayar,2026-03-02 14:50:38,2026-03-02 14:51:22
T01215,C056,P11,2,612000, kirim ,2026-03-02 12:07:58,2026-03-02 12:08:43
T01216,C034,P13,2,346500,Bayar,2026-03-02 08:10:18,2026-03-02 08:10:39
T01217,C020,P19,1,89000,kirim,2026-03-02 11:13:41,2026-03-02 11:26:53
T01218,C070,P18,1,195000,KIRIM,2026-03-02 13:28:43,2026-03-02 13:44:23
T01219,C030,P07,3,265000,pending,2026-03-02 09:50:09,2026-03-02 09:50:37
T01220,C027,P13,1,288750,KIRIM,2026-03-02 08:13:53,2026-03-02 08:14:41
T01221,C065,P13,2,385000,batal,2026-03-02 13:22:20,2026-03-02 13:22:26
T01222,C054,P16,1,125000,Batal,2026-03-02 14:44:29,2026-03-02 14:45:17
T01223,C013,P15,1,232750,bayar,2026-03-02 08:08:49,2026-03-02 08:09:41
T01224,C050,P10,2,285000,KIRIM,2026-03-02 10:05:15,2026-03-02 10:38:07
T01225,C017,P02,1,78000,Bayar,2026-03-02 09:16:51,2026-03-02 09:17:03
T01226,C054,P07,2,225250,BAYAR ,2026-03-02 15:53:08,2026-03-02 15:53:27
T01227,C015,P05,2,75000,Bayar,2026-03-02 14:45:12,2026-03-02 14:45:55
T01228,C004,P12,1,937500,bayar,2026-03-02 15:39:31,2026-03-02 15:39:52
T01229,C068,P14,1,310000,bayar,2026-03-02 08:25:23,2026-03-02 08:26:12
T01230,C054,P14,2,232500,BAYAR ,2026-03-02 08:36:13,2026-03-02 08:36:44
T01231,C085,P01,1,32000,Bayar,2026-03-02 10:50:04,2026-03-02 10:50:21
T01232,C019,P19,1,89000,bayar,2026-03-02 09:47:11,2026-03-02 09:47:44
T01233,C085,P20,1,322500, Bayar,2026-03-02 08:57:28,2026-03-02 08:57:45
T01234,C005,P14,2,263500, kirim ,2026-03-02 11:24:40,2026-03-02 11:25:18
T01235,C031,P06,1,170100,kirim,2026-03-02 08:07:49,2026-03-02 08:07:52
T01236,C052,P12,1,1250000,Batal,2026-03-02 09:42:32,2026-03-02 09:43:25
T01237,C044,P04,1,21000, Bayar,2026-03-02 14:46:50,2026-03-02 14:47:40
T01238,C098,P18,1,195000,KIRIM,2026-03-02 12:09:12,2026-03-02 12:09:55
T01238,C098,P18,1,195000,KIRIM,2026-03-02 12:09:12,2026-03-02 12:09:55
T01239,C016,P18,1,185250,kirim,2026-03-02 09:08:56,2026-03-02 09:09:26
T01240,C065,P14,1,310000,batal,2026-03-02 13:02:10,2026-03-02 13:34:59
T01241,C100,P01,1,32000, Bayar,2026-03-02 09:48:30,2026-03-02 09:48:53
T01242,C082,P17,1,165000, kirim ,2026-03-02 09:31:04,2026-03-02 09:31:11
T01243,C052,P20,1,365500,Bayar,2026-03-02 11:51:34,2026-03-02 11:57:19
T01244,C040,P10,1,285000,bayar,2026-03-02 08:00:11,2026-03-02 08:00:57
T01245,C032,P16,1,125000,Batal,2026-03-02 15:29:09,2026-03-02 15:30:01
T01246,C052,P12,1,1250000,BAYAR ,2026-03-02 08:38:31,2026-03-02 08:38:49
T01247,C014,P11,2,540000,BAYAR ,2026-03-02 08:05:52,2026-03-02 08:06:26
T01248,C097,P04,2,18900, Bayar,2026-03-02 12:55:35,2026-03-02 12:56:05
T01249,C091,P09,1,240000, Bayar,2026-03-02 09:01:37,2026-03-02 09:02:05
T01250,C086,P20,1,365500,KIRIM,2026-03-02 13:27:09,2026-03-02 13:32:16
T01251,C082,P09,1,272000,Batal,2026-03-02 15:40:01,2026-03-02 15:40:19
T01252,C029,P04,1,19950,bayar,2026-03-02 14:29:26,2026-03-02 14:29:42
T01253,C067,P16,2,106250,bayar,2026-03-02 13:06:12,2026-03-02 13:06:49
T01254,C075,P04,1,17850,Bayar,2026-03-02 13:14:22,2026-03-02 13:15:11
T01255,C052,P15,2,208250,bayar,2026-03-02 15:45:25,2026-03-02 15:45:59
T01256,C094,P11,1,684000,KIRIM,2026-03-02 08:53:57,2026-03-02 08:54:24
T01257,C090,P08,3,521550,BAYAR ,2026-03-02 10:31:04,2026-03-02 10:31:08
T01258,C100,P18,2,146250,kirim,2026-03-02 13:54:03,2026-03-02 13:54:29
T01259,C012,P08,1,494100,Batal,2026-03-02 10:52:52,2026-03-02 10:52:59
T01260,C057,P07,2,265000,BAYAR ,2026-03-02 10:24:33,2026-03-02 10:33:50
T01261,C038,P19,2,89000,KIRIM,2026-03-02 10:49:35,2026-03-02 11:02:32
T01262,C034,P03,1,34200, Bayar,2026-03-02 08:49:26,2026-03-02 08:50:09
T01263,C038,P04,1,21000,KIRIM,2026-03-02 15:41:29,2026-03-02 16:10:23
T01264,C004,P02,1,78000,batal,2026-03-02 10:14:17,2026-03-02 10:15:00
T01265,C079,P07,1,198750,Batal,2026-03-02 09:19:23,2026-03-02 09:19:39
T01266,C081,P07,1,225250, Bayar,2026-03-02 11:45:11,2026-03-02 11:45:45
T01267,C046,P09,1,320000, Bayar,2026-03-02 11:55:33,2026-03-02 11:55:49
T01268,C065,P08,2,494100,bayar,2026-03-02 15:14:28,2026-03-02 15:14:37
T01269,C029,P12,1,1250000,KIRIM,2026-03-02 14:31:53,2026-03-02 14:32:29
T01270,C058,P14,1,310000, Bayar,2026-03-02 08:35:18,2026-03-02 08:53:13
T01271,C033,P03,3,38000,Bayar,2026-03-02 14:12:28,2026-03-02 14:13:15
T01272,C090,P05,1,67500,BAYAR ,2026-03-02 11:36:24,2026-03-02 11:36:53
T01273,C001,P14,3,310000, Bayar,2026-03-02 09:18:46,2026-03-02 09:19:30
T01274,C094,P03,1,38000,pending,2026-03-02 13:35:14,2026-03-02 13:35:41
T01275,C088,P11,1,612000,Bayar,2026-03-02 08:48:39,2026-03-02 08:49:05
T01276,C056,P11,2,540000,bayar,2026-03-02 09:39:56,2026-03-02 09:40:19
T01277,C058,P08,2,521550,bayar,2026-03-02 11:11:48,2026-03-02 12:03:24
T01278,C068,P18,1,175500,Bayar,2026-03-02 08:32:18,2026-03-02 08:32:25
T01279,C025,P19,1,66750,batal,2026-03-02 13:07:40,2026-03-02 13:07:45
T01280,C074,P04,1,15750,BAYAR ,2026-03-02 15:56:16,2026-03-02 15:56:26
T01281,C016,P15,2,232750,Batal,2026-03-02 08:16:34,2026-03-02 08:17:09
T01282,C078,P19,1,80100,Bayar,2026-03-02 12:43:09,2026-03-02 12:43:16
T01283,C009,P13,1,346500,kirim,2026-03-02 15:08:12,2026-03-02 15:08:20
T01284,C062,P07,2,265000,bayar,2026-03-02 15:13:39,2026-03-02 15:14:02
T01285,C097,P17,1,165000, Bayar,2026-03-02 13:07:28,2026-03-02 13:08:03
T01286,C049,P07,1,265000,Bayar,2026-03-02 10:39:59,2026-03-02 11:02:15
T01287,C099,P20,1,430000, kirim ,2026-03-02 11:32:20,2026-03-02 11:33:11
T01288,C070,P03,1,34200,batal,2026-03-02 10:47:43,2026-03-02 11:01:28
T01289,C088,P10,2,285000, Bayar,2026-03-02 11:30:12,2026-03-02 11:30:47
T01290,C092,P07,1,265000,Batal,2026-03-02 08:53:52,2026-03-02 08:54:04
T01291,C015,P01,3,32000,batal,2026-03-02 08:24:42,2026-03-02 08:29:12
T01292,C052,P11,1,720000,BAYAR ,2026-03-02 09:36:41,2026-03-02 10:34:53
T01293,C084,P14,2,294500,Bayar,2026-03-02 14:11:35,2026-03-02 14:12:16
T01294,C063,P14,1,310000, kirim ,2026-03-02 11:25:57,2026-03-02 11:26:10
T01295,C015,P15,1,183750,bayar,2026-03-02 09:10:23,2026-03-02 09:10:38
T01296,C069,P09,1,304000,bayar,2026-03-02 14:11:51,2026-03-02 14:12:36
T01297,C067,P07,3,198750,Bayar,2026-03-02 08:47:14,2026-03-02 08:47:46
T01298,C031,P13,1,346500,KIRIM,2026-03-02 09:40:44,2026-03-02 09:41:29
T01299,C099,P02,1,70200,batal,2026-03-02 14:02:01,2026-03-02 14:30:06
T01300,C026,P11,2,720000,Bayar,2026-03-02 15:49:23,2026-03-02 16:07:22
T01301,C085,P17,2,165000,Bayar,2026-03-02 08:34:45,2026-03-02 08:35:26
T01302,C041,P17,1,165000,Bayar,2026-03-02 10:37:10,2026-03-02 10:37:20
T01302,C041,P17,1,165000,Bayar,2026-03-02 10:37:10,2026-03-02 10:37:20
T01303,C014,P06,0,189000,Bayar,2026-03-02 14:35:26,2026-03-02 14:56:45
T01304,C073,P19,1,89000, kirim ,2026-03-02 09:05:20,2026-03-02 09:19:20
T01305,C058,P19,2,89000,Bayar,2026-03-02 13:52:08,2026-03-02 13:52:52
T01306,C047,P15,1,232750,BAYAR ,2026-03-02 12:21:40,2026-03-02 12:25:16
T01307,C039,P09,1,240000,Bayar,2026-03-02 09:27:33,2026-03-02 09:27:35
T01308,C052,P08,1,466650,Bayar,2026-03-02 11:39:40,2026-03-02 11:40:21
T01309,C018,P13,2,385000,kirim,2026-03-02 12:13:08,2026-03-02 12:13:29
T01310,C060,P07,1,225250, Bayar,2026-03-02 15:57:06,2026-03-02 15:57:57
T01311,C100,P05,2,63750,bayar,2026-03-02 12:16:48,2026-03-02 12:17:30
T01312,C057,P06,1,189000,Bayar,2026-03-02 14:00:15,2026-03-02 14:00:49
T01313,C026,P19,1,80100,Bayar,2026-03-02 15:00:06,2026-03-02 15:00:32
T01314,C095,P16,1,125000,bayar,2026-03-02 10:52:41,2026-03-02 10:53:30
T01315,C041,P01,3,28800,kirim,2026-03-02 15:50:54,2026-03-02 15:57:33
T01316,C075,P10,2,213750,Batal,2026-03-02 15:39:07,2026-03-02 15:39:47
T01317,C020,P10,1,285000,Batal,2026-03-02 08:55:25,2026-03-02 08:55:36
T01318,C032,P16,3,125000,KIRIM,2026-03-02 14:22:13,2026-03-02 15:15:46
T01319,C076,P13,1,346500,KIRIM,2026-03-02 12:18:13,2026-03-02 12:18:24
T01320,C044,P01,3,28800,bayar,2026-03-02 12:28:34,2026-03-02 12:53:14
T01321,C026,P13,3,346500,Batal,2026-03-02 09:21:38,2026-03-02 09:22:29
T01322,C080,P03,2,32300,BAYAR ,2026-03-02 11:13:43,2026-03-02 11:14:35
T01323,C022,P17,1,165000, Bayar,2026-03-02 10:33:03,2026-03-02 11:03:51
T01324,C085,P11,1,720000,kirim,2026-03-02 08:22:05,2026-03-02 08:22:54
T01325,C061,P01,1,32000, Bayar,2026-03-02 14:41:12,2026-03-02 14:41:32
T01326,C044,P17,1,148500, Bayar,2026-03-02 15:46:11,2026-03-02 16:30:40
T01327,C086,P09,2,320000,bayar,2026-03-02 08:45:29,2026-03-02 08:57:56
T01328,C074,P04,0,21000,bayar,2026-03-02 10:12:41,2026-03-02 10:13:05
T01329,C081,P11,3,540000, Bayar,2026-03-02 15:55:13,2026-03-02 15:57:25
T01330,C011,P04,1,21000,batal,2026-03-02 08:30:40,2026-03-02 08:30:53
T01331,C068,P07,1,265000,Bayar,2026-03-02 08:27:18,2026-03-02 08:27:43
T01332,C065,P10,1,285000,BAYAR ,2026-03-02 14:39:31,2026-03-02 14:39:35
T01333,C025,P19,1,80100,kirim,2026-03-02 09:43:24,2026-03-02 09:44:09
T01334,C028,P19,1,80100, kirim ,2026-03-02 10:42:02,2026-03-02 10:42:35
T01334,C028,P19,1,80100, kirim ,2026-03-02 10:42:02,2026-03-02 10:42:35
T01335,C064,P09,1,320000,Bayar,2026-03-02 10:33:42,2026-03-02 10:33:47
T01336,C076,P15,2,220500,bayar,2026-03-02 08:06:33,2026-03-02 08:33:03
T01337,C064,P11,1,540000, Bayar,2026-03-02 12:06:11,2026-03-02 12:07:03
T01338,C060,P08,2,494100,Bayar,2026-03-02 13:20:42,2026-03-02 13:21:27
T01339,C004,P15,2,220500,Bayar,2026-03-02 09:23:23,2026-03-02 09:24:12
T01340,C023,P13,1,385000,kirim,2026-03-02 11:19:43,2026-03-02 11:20:34
T01341,C021,P05,1,71250,BAYAR ,2026-03-02 10:27:56,2026-03-02 10:27:58
T01342,C086,P16,1,125000,bayar,2026-03-02 11:56:23,2026-03-02 11:57:18
T01343,C028,P20,1,430000,Batal,2026-03-02 10:38:00,2026-03-02 10:38:34
T01344,C017,P10,1,256500, Bayar,2026-03-02 14:13:35,2026-03-02 14:14:15
T01345,C048,P12,1,1250000, Bayar,2026-03-02 13:08:44,2026-03-02 13:24:48
T01346,C072,P11,1,648000, kirim ,2026-03-02 13:46:10,2026-03-02 13:55:17
T01347,C079,P11,1,720000,KIRIM,2026-03-02 15:06:51,2026-03-02 15:07:06
T01348,C080,P11,1,540000,KIRIM,2026-03-02 12:39:03,2026-03-02 12:46:36
T01349,C099,P09,1,320000, Bayar,2026-03-02 08:36:33,2026-03-02 08:37:23
T01350,C080,P08,1,549000, Bayar,2026-03-02 10:01:58,2026-03-02 10:02:19
T01351,C083,P11,1,720000,KIRIM,2026-03-02 13:30:17,2026-03-02 13:34:41
T01352,C049,P07,1,265000, Bayar,2026-03-02 12:45:54,2026-03-02 12:46:13
T01353,C048,P01,1,32000,Bayar,2026-03-02 08:15:44,2026-03-02 08:16:33
T01354,C059,P20,1,322500,Batal,2026-03-02 12:02:33,2026-03-02 12:02:40
T01355,C048,P01,1,27200,bayar,2026-03-02 09:07:40,2026-03-02 09:08:01
T01356,C083,P13,1,385000, kirim ,2026-03-02 09:37:12,2026-03-02 09:38:06
T01357,C014,P05,1,75000,bayar,2026-03-02 12:31:15,2026-03-02 12:31:20
T01358,C052,P11,1,612000,Bayar,2026-03-02 08:44:19,2026-03-02 08:45:08
T01359,C034,P03,1,38000,bayar,2026-03-02 15:24:45,2026-03-02 15:24:56
T01360,C020,P08,3,549000, kirim ,2026-03-02 12:21:25,2026-03-02 12:21:40
T01361,C086,P13,2,327250,bayar,2026-03-02 08:10:30,2026-03-02 08:10:49
T01362,C011,P07,1,238500,BAYAR ,2026-03-02 10:05:20,2026-03-02 10:05:21
T01363,C048,P01,1,32000,BAYAR ,2026-03-02 13:42:47,2026-03-02 13:43:06
T01364,C037,P07,1,198750,Bayar,2026-03-02 10:58:37,2026-03-02 11:06:19
T01365,C073,P13,2,365750,BAYAR ,2026-03-02 15:19:26,2026-03-02 15:19:40
T01366,,P12,1,1250000, Bayar,2026-03-02 12:13:17,2026-03-02 12:13:58
T01367,C059,P07,3,265000,KIRIM,2026-03-02 12:32:50,2026-03-02 12:54:27
T01368,C080,P08,1,549000,KIRIM,2026-03-02 08:42:25,2026-03-02 08:42:26
T01369,C048,P13,1,385000,Bayar,2026-03-02 14:37:59,2026-03-02 14:38:10
T01370,C016,P09,1,304000,KIRIM,2026-03-02 11:48:00,2026-03-02 11:48:20
T01371,C004,P07,0,198750,batal,2026-03-02 09:05:42,2026-03-02 09:19:24
T01372,C035,P15,1,183750,bayar,2026-03-02 15:55:01,2026-03-02 16:07:52
T01373,C056,P03,2,32300,BAYAR ,2026-03-02 11:37:06,2026-03-02 11:37:08
T01374,C091,P02,1,58500,kirim,2026-03-02 13:58:35,2026-03-02 13:59:25
T01374,C091,P02,1,58500,kirim,2026-03-02 13:58:35,2026-03-02 13:59:25
T01375,C001,P09,3,320000,Bayar,2026-03-02 15:56:13,2026-03-02 15:56:58
T01376,C012,P08,1,411750,Bayar,2026-03-02 14:30:47,2026-03-02 14:30:51
T01377,C082,P12,1,1250000,Bayar,2026-03-02 14:36:36,2026-03-02 14:36:46
T01378,C087,P10,1,256500,Batal,2026-03-02 09:20:37,2026-03-02 09:21:26
T01379,C097,P05,1,75000,bayar,2026-03-02 11:01:45,2026-03-02 11:13:45
T01380,C021,P05,2,75000,kirim,2026-03-02 13:27:01,2026-03-02 13:27:42
T01381,C014,P14,1,294500,BAYAR ,2026-03-02 09:01:06,2026-03-02 09:49:40
T01382,C048,P11,1,612000, kirim ,2026-03-02 12:27:09,2026-03-02 12:27:56
T01383,C014,P19,1,66750,kirim,2026-03-02 11:11:45,2026-03-02 11:12:30
T01384,C014,P07,1,265000,Batal,2026-03-02 14:31:08,2026-03-02 14:31:59
T01385,C003,P07,1,265000,BAYAR ,2026-03-02 12:55:59,2026-03-02 12:56:52
T01386,C046,P03,1,38000, Bayar,2026-03-02 08:36:36,2026-03-02 08:36:44
T01387,C076,P10,1,213750,kirim,2026-03-02 11:54:01,2026-03-02 11:54:32
T01388,C069,P09,2,272000, Bayar,2026-03-02 14:22:38,2026-03-02 14:23:30
T01389,C012,P01,1,32000,kirim,2026-03-02 11:27:30,2026-03-02 11:28:02
T01390,C061,P04,1,19950,Bayar,2026-03-02 12:08:19,2026-03-02 12:08:41
T01391,C065,P01,1,32000,KIRIM,2026-03-02 14:13:27,2026-03-02 14:14:11
T01392,C090,P18,1,195000,Bayar,2026-03-02 13:57:00,2026-03-02 13:57:17
T01393,,P10,1,213750,kirim,2026-03-02 13:28:17,2026-03-02 13:28:25
T01394,C075,P02,2,78000, kirim ,2026-03-02 10:45:05,2026-03-02 10:45:27
T01395,C078,P04,1,15750,KIRIM,2026-03-02 08:55:27,2026-03-02 08:55:36
T01396,C070,P01,1,24000,bayar,2026-03-02 14:26:53,2026-03-02 14:27:38
T01397,C086,P14,1,263500, kirim ,2026-03-02 08:36:33,2026-03-02 08:36:50
T01398,C086,P05,1,67500, Bayar,2026-03-02 09:06:05,2026-03-02 09:06:11
T01399,C026,P06,0,189000,Bayar,2026-03-02 13:17:54,2026-03-02 13:18:30
T01400,C002,P01,1,32000, Bayar,2026-03-02 09:01:34,2026-03-02 09:01:52
T01401,C013,P07,1,265000,BAYAR ,2026-03-02 09:43:02,2026-03-02 09:43:33
T01402,C010,P05,1,75000,Bayar,2026-03-02 15:50:19,2026-03-02 15:50:50
T01403,C006,P08,2,466650,kirim,2026-03-02 15:32:11,2026-03-02 15:32:15
T01404,C096,P12,2,937500, kirim ,2026-03-02 11:33:24,2026-03-02 11:34:18
T01405,C077,P14,1,232500,bayar,2026-03-02 13:52:49,2026-03-02 14:04:39
T01406,C083,P03,1,36100,Bayar,2026-03-02 13:06:45,2026-03-02 13:07:35
T01407,C040,P11,2,540000,Bayar,2026-03-02 10:45:44,2026-03-02 10:46:23
T01408,C085,P19,2,89000,Bayar,2026-03-02 14:19:41,2026-03-02 14:20:25
T01409,C081,P11,1,684000, Bayar,2026-03-02 12:50:56,2026-03-02 12:51:37
T01410,C025,P11,2,612000,Batal,2026-03-02 10:10:45,2026-03-02 10:11:08
T01411,C099,P07,1,265000, Bayar,2026-03-02 14:59:36,2026-03-02 15:00:27
T01412,C093,P07,2,251750,BAYAR ,2026-03-02 15:15:49,2026-03-02 15:16:23
T01413,C032,P11,1,684000,Bayar,2026-03-02 09:39:59,2026-03-02 09:54:48
T01414,C051,P20,1,430000,KIRIM,2026-03-02 08:39:20,2026-03-02 08:39:45
T01415,C026,P18,1,165750,Bayar,2026-03-02 13:18:42,2026-03-02 13:19:15
T01416,C098,P13,2,385000,bayar,2026-03-02 10:51:01,2026-03-02 10:51:13
T01417,C096,P18,1,195000,bayar,2026-03-02 12:52:18,2026-03-02 12:53:09
T01418,C037,P01,1,32000,kirim,2026-03-02 09:00:51,2026-03-02 09:01:31
T01419,C071,P09,1,320000,BAYAR ,2026-03-02 13:01:48,2026-03-02 13:02:04
T01420,C095,P07,1,251750,Bayar,2026-03-02 12:55:50,2026-03-02 12:56:01
T01421,C023,P99,2,294500,bayar,2026-03-02 10:00:40,2026-03-02 10:01:20
T01422,C011,P20,1,322500,Bayar,2026-03-02 15:43:59,2026-03-02 15:44:13
T01423,C027,P20,2,322500,KIRIM,2026-03-02 14:49:58,2026-03-02 14:50:33
T01424,C057,P11,1,648000,BAYAR ,2026-03-02 08:11:18,2026-03-02 08:11:58
T01425,C046,P13,1,385000, Bayar,2026-03-02 09:31:57,2026-03-02 09:32:11
T01426,C090,P16,1,125000,Bayar,2026-03-02 08:13:15,2026-03-02 08:13:52
T01427,C012,P01,1,28800,batal,2026-03-02 12:28:07,2026-03-02 12:28:36
T01428,C083,P09,1,320000,kirim,2026-03-02 12:21:20,2026-03-02 12:21:35
T01429,C090,P08,1,521550,bayar,2026-03-02 08:49:08,2026-03-02 08:49:19
T01430,C024,P05,1,71250,BAYAR ,2026-03-02 10:40:06,2026-03-02 10:40:34
T01431,C095,P03,1,28500,KIRIM,2026-03-02 13:39:07,2026-03-02 13:39:49
T01432,C035,P07,2,265000, kirim ,2026-03-02 13:29:07,2026-03-02 13:29:12
T01433,C032,P12,2,1125000,batal,2026-03-02 14:34:58,2026-03-02 14:35:33
T01434,C022,P01,1,32000,BAYAR ,2026-03-02 12:33:33,2026-03-02 12:33:37
T01435,C023,P12,2,1250000,BAYAR ,2026-03-02 13:13:24,2026-03-02 13:13:54
T01436,C063,P03,1,32300,Bayar,2026-03-02 11:26:07,2026-03-02 11:26:26
T01437,C096,P17,1,156750, kirim ,2026-03-02 11:13:17,2026-03-02 11:13:54
T01438,C048,P16,2,125000,Bayar,2026-03-02 09:08:56,2026-03-02 09:09:10
T01439,C056,P01,2,32000,Bayar,2026-03-02 10:51:47,2026-03-02 10:52:36
T01440,C003,P05,2,56250, Bayar,2026-03-02 13:54:28,2026-03-02 13:54:54
T01441,C007,P15,1,245000,bayar,2026-03-02 11:22:55,2026-03-02 11:31:49
T01442,C038,P15,1,183750,bayar,2026-03-02 11:31:06,2026-03-02 11:39:29
T01443,C065,P16,1,125000,BAYAR ,2026-03-02 08:37:00,2026-03-02 08:37:13
T01444,C004,P02,1,70200,Bayar,2026-03-02 08:13:28,2026-03-02 08:14:09
T01445,C057,P12,2,1062500,bayar,2026-03-02 08:27:48,2026-03-02 08:28:26
T01446,C049,P19,1,66750,Batal,2026-03-02 12:36:18,2026-03-02 12:36:28
T01447,C006,P07,1,265000,BAYAR ,2026-03-02 08:50:53,2026-03-02 08:51:11
T01448,C073,P14,1,310000,bayar,2026-03-02 15:16:37,2026-03-02 15:16:47
T01449,C060,P02,2,78000,Bayar,2026-03-02 10:25:00,2026-03-02 10:25:51
T01450,C034,P11,1,648000, kirim ,2026-03-02 13:36:51,2026-03-02 13:37:15
T01451,C032,P19,1,89000,Bayar,2026-03-02 12:44:00,2026-03-02 12:44:52
T01452,C007,P17,3,156750,Batal,2026-03-02 10:44:09,2026-03-02 10:44:56
T01453,C020,P08,3,494100,Bayar,2026-03-02 15:41:12,2026-03-02 15:41:28
T01454,C085,P11,1,648000,kirim,2026-03-02 10:43:20,2026-03-02 10:43:31
T01455,C048,P05,1,75000,Bayar,2026-03-02 11:46:13,2026-03-02 11:46:15
T01456,C037,P13,1,385000,KIRIM,2026-03-02 13:21:21,2026-03-02 13:21:49
T01457,C095,P13,1,327250,Bayar,2026-03-02 15:45:57,2026-03-02 15:46:03
T01458,C038,P05,3,67500, Bayar,2026-03-02 08:28:02,2026-03-02 08:28:14
T01459,C011,P06,3,189000,batal,2026-03-02 10:49:10,2026-03-02 10:49:13
T01460,C068,P16,1,118750,BAYAR ,2026-03-02 08:58:43,2026-03-02 08:59:02
T01461,C064,P09,1,304000,bayar,2026-03-02 09:25:57,2026-03-02 09:26:42
T01462,C066,P06,1,160650,Bayar,2026-03-02 14:19:30,2026-03-02 14:19:59
T01463,C091,P10,1,285000,bayar,2026-03-02 14:03:51,2026-03-02 14:04:07
T01464,C099,P04,1,18900,BAYAR ,2026-03-02 12:05:10,2026-03-02 12:05:57
T01465,C076,P04,1,21000,Bayar,2026-03-02 13:51:52,2026-03-02 13:52:35
T01466,C033,P13,1,288750,Bayar,2026-03-02 09:44:34,2026-03-02 09:44:38
T01467,C091,P11,1,648000, kirim ,2026-03-02 12:05:32,2026-03-02 12:05:53
T01468,C043,P06,1,189000,kirim,2026-03-02 10:16:51,2026-03-02 10:17:23
T01469,C002,P09,1,288000, Bayar,2026-03-02 09:50:27,2026-03-02 09:50:54
T01470,C095,P17,2,156750, kirim ,2026-03-02 09:50:09,2026-03-02 09:50:31
T01471,C094,P19,2,66750, Bayar,2026-03-02 13:34:29,2026-03-02 13:38:50
T01472,C009,P02,1,66300,Bayar,2026-03-02 10:35:22,2026-03-02 10:35:49
T01473,C039,P08,2,549000,BAYAR ,2026-03-02 10:52:07,2026-03-02 10:52:22
T01474,C058,P13,1,385000,Bayar,2026-03-02 10:24:55,2026-03-02 10:25:10
T01475,C003,P09,1,304000,batal,2026-03-02 12:52:19,2026-03-02 12:52:54
